,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
9559,SUN-5862153,22-07-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Online Order
9560,SUN-3321940,30-11-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
9561,SUN-8611224,05-04-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Online Order
9562,SUN-8489450,25-02-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
9563,SUN-3867402,13-11-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Take Away
9564,SUN-7744701,01-10-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Take Away
9565,SUN-5425319,30-12-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine in
9566,SUN-9979573,05-08-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Take Away
9567,SUN-2578930,29-01-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Dine in
9568,SUN-4366607,28-07-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Take Away
9569,SUN-7126890,04-05-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Dine in
9570,SUN-7362296,09-01-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Take Away
9571,SUN-8002613,07-11-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Take Away
9572,SUN-3610060,09-01-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Dine in
9573,SUN-6148389,05-03-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Take Away
9574,SUN-4487726,10-06-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Take Away
9575,SUN-8920948,25-09-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Dine in
9576,SUN-2718164,24-08-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
9577,SUN-4471028,22-09-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Online Order
9578,SUN-7285539,10-10-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
9579,SUN-4024891,22-08-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Take Away
9580,SUN-3882072,18-12-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Dine in
9581,SUN-7786980,03-05-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Dine in
9582,SUN-3456905,27-06-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Online Order
9583,SUN-2987310,27-08-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Take Away
9584,SUN-8498957,29-07-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Take Away
9585,SUN-3532846,17-08-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine in
9586,SUN-9077720,09-05-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Take Away
9587,SUN-1254277,22-09-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
9588,SUN-6786569,18-09-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Take Away
9589,SUN-3550140,27-05-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Take Away
9590,SUN-7997621,25-03-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Take Away
9591,SUN-9720495,20-08-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Online Order
9592,SUN-3700981,07-04-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Take Away
9593,SUN-5781703,07-01-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Online Order
9594,SUN-2853137,05-05-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Dine in
9595,SUN-4163481,25-01-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Take Away
9596,SUN-1649110,14-11-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Dine in
9597,SUN-7159038,13-03-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
9598,SUN-4230718,03-07-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Online Order
9599,SUN-8568533,27-01-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Digital Wallet,Online Order
9600,SUN-3624192,25-02-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
9601,SUN-5863452,24-06-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Dine in
9602,SUN-4727225,08-09-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Take Away
9603,SUN-5942856,17-09-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Take Away
9604,SUN-7200933,15-08-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Take Away
9605,SUN-7769908,05-01-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Take Away
9606,SUN-8212864,12-10-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Dine in
9607,SUN-8081493,26-07-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Online Order
9608,SUN-4040267,12-09-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
9609,SUN-3131775,19-10-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Take Away
9610,SUN-3901594,27-05-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Dine in
9611,SUN-1916747,28-06-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine in
9612,SUN-1283182,14-05-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Take Away
9613,SUN-8425011,17-09-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Take Away
9614,SUN-3122345,27-02-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Take Away
9615,SUN-3166501,09-11-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Take Away
9616,SUN-9143072,03-04-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Dine in
9617,SUN-5209444,01-06-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Cash,Take Away
9618,SUN-9911838,25-01-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Take Away
9619,SUN-1041027,26-01-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Online Order
9620,SUN-1437522,15-01-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
9621,SUN-3451325,20-03-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Dine in
9622,SUN-7505630,07-07-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Take Away
9623,SUN-9868346,10-01-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine in
9624,SUN-8685944,30-11-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Take Away
9625,SUN-9618904,08-04-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Take Away
9626,SUN-3382008,20-01-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine in
9627,SUN-3175608,03-11-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Online Order
9628,SUN-4319338,16-02-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Online Order
9629,SUN-4864590,19-08-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Dine in
9630,SUN-6270048,30-10-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Take Away
9631,SUN-4342586,11-10-2023,Cinnamon Roll,Dessert,DST-04,4,28000,112000,Debit Card,Take Away
9632,SUN-2518980,13-12-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
9633,SUN-7844791,18-10-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Take Away
9634,SUN-7487573,22-02-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Dine in
9635,SUN-1347012,30-08-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Online Order
9636,SUN-9404707,17-10-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Digital Wallet,Dine in
9637,SUN-7166688,21-04-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Dine in
9638,SUN-4527919,18-02-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Online Order
9639,SUN-1164963,04-07-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Take Away
9640,SUN-2437689,23-06-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
9641,SUN-2551118,26-04-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Dine in
9642,SUN-8020111,11-12-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Dine in
9643,SUN-2575880,12-03-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Online Order
9644,SUN-9970995,13-12-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Take Away
9645,SUN-7571571,15-09-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Online Order
9646,SUN-3240062,05-02-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
9647,SUN-9232996,15-02-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Take Away
9648,SUN-2470552,14-08-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Online Order
9649,SUN-4873280,24-09-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Dine in
9650,SUN-7515633,15-04-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Dine in
9651,SUN-2862217,20-08-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Take Away
9652,SUN-2726421,05-12-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Online Order
9653,SUN-4687924,19-11-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Dine in
9654,SUN-4416141,25-08-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Dine in
9655,SUN-6639472,22-05-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Dine in
9656,SUN-5311929,30-08-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,Take Away
9657,SUN-1815525,07-11-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Take Away
9658,SUN-6431935,24-07-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Take Away
9659,SUN-5119007,20-10-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Dine in
9660,SUN-4391152,04-02-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
9661,SUN-9140549,30-06-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Dine in
9662,SUN-8234220,21-10-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Dine in
9663,SUN-1568918,07-09-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Take Away
9664,SUN-8141756,22-02-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Dine in
9665,SUN-6433814,16-05-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Take Away
9666,SUN-4986630,09-11-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Take Away
9667,SUN-2910565,10-01-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Dine in
9668,SUN-2485829,15-06-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Take Away
9669,SUN-4037880,02-08-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Take Away
9670,SUN-3082461,29-06-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Online Order
9671,SUN-7696732,21-04-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,Online Order
9672,SUN-8271632,08-01-2023,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Online Order
9673,SUN-5347158,08-10-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Online Order
9674,SUN-1866420,23-07-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
9675,SUN-2655333,04-01-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Take Away
9676,SUN-6737839,27-07-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Online Order
9677,SUN-5492802,11-02-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Dine in
9678,SUN-9373208,05-03-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
9679,SUN-4542687,10-04-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
9680,SUN-1887351,03-07-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
9681,SUN-7403232,04-06-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Cash,Dine in
9682,SUN-7306881,13-09-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Take Away
9683,SUN-6427555,28-09-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Take Away
9684,SUN-5901968,21-01-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Take Away
9685,SUN-6851524,28-11-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Online Order
9686,SUN-6339030,29-10-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine in
9687,SUN-9874475,15-06-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Take Away
9688,SUN-2344070,01-08-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Dine in
9689,SUN-1331219,28-10-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Dine in
9690,SUN-2940725,25-10-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
9691,SUN-3678845,28-08-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Take Away
9692,SUN-4299712,20-05-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine in
9693,SUN-5349948,17-02-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Dine in
9694,SUN-1045376,15-10-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Dine in
9695,SUN-7107674,21-02-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Take Away
9696,SUN-4340332,23-06-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine in
9697,SUN-3233162,13-04-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Take Away
9698,SUN-7077825,29-04-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
9699,SUN-1117090,23-11-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Online Order
9700,SUN-1554719,18-04-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Dine in
9701,SUN-4523807,02-01-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Take Away
9702,SUN-2072296,22-02-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Dine in
9703,SUN-9000464,01-01-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Take Away
9704,SUN-7901483,22-11-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
9705,SUN-2336268,08-11-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine in
9706,SUN-1408050,03-10-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Take Away
9707,SUN-8056852,04-10-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Online Order
9708,SUN-3175935,24-01-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Dine in
9709,SUN-8805652,06-11-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Cash,Online Order
9710,SUN-4446673,19-04-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Online Order
9711,SUN-4291673,14-09-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Cash,Take Away
9712,SUN-5776589,29-12-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Online Order
9713,SUN-1190737,22-10-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Take Away
9714,SUN-3599377,21-09-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
9715,SUN-5464094,05-02-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Online Order
9716,SUN-9899835,03-05-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Online Order
9717,SUN-2517364,31-07-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Take Away
9718,SUN-4334398,10-02-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Take Away
9719,SUN-2284676,10-05-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Dine in
9720,SUN-9688552,10-08-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Online Order
9721,SUN-6070487,15-07-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
9722,SUN-4823655,01-01-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Take Away
9723,SUN-6449478,25-04-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Dine in
9724,SUN-2192402,06-03-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
9725,SUN-6273714,21-03-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,Online Order
9726,SUN-9038383,16-12-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Online Order
9727,SUN-8165710,08-03-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine in
9728,SUN-1899480,04-05-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Online Order
9729,SUN-4764793,10-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Dine in
9730,SUN-8292693,15-10-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Take Away
9731,SUN-2600301,19-05-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Take Away
9732,SUN-6448980,14-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine in
9733,SUN-1539854,31-10-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Take Away
9734,SUN-2915707,03-11-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Digital Wallet,Take Away
9735,SUN-5000339,30-07-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Online Order
9736,SUN-1632299,06-02-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Take Away
9737,SUN-4672911,19-04-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
9738,SUN-8947673,19-03-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
9739,SUN-2321270,28-11-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,Take Away
9740,SUN-5172460,14-09-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Take Away
9741,SUN-6416706,14-05-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Online Order
9742,SUN-8397855,15-01-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine in
9743,SUN-3986538,28-03-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Online Order
9744,SUN-1767110,28-11-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Debit Card,Online Order
9745,SUN-1016062,14-10-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
9746,SUN-2833231,17-11-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
9747,SUN-4439433,31-05-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Dine in
9748,SUN-8155818,06-01-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Dine in
9749,SUN-9953202,04-04-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Dine in
9750,SUN-8082302,15-04-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Dine in
9751,SUN-2529504,27-05-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Cash,Dine in
9752,SUN-2601967,13-03-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Online Order
9753,SUN-8339341,20-07-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Take Away
9754,SUN-4296953,26-01-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Dine in
9755,SUN-1820420,30-11-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Dine in
9756,SUN-9959351,02-02-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Cash,Take Away
9757,SUN-4110853,04-10-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Online Order
9758,SUN-6655432,31-03-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine in
9759,SUN-1553956,24-11-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
9760,SUN-7998469,20-12-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,Take Away
9761,SUN-3787290,06-07-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Online Order
9762,SUN-5075739,16-06-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Dine in
9763,SUN-3067747,22-06-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Take Away
9764,SUN-2958126,09-11-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
9765,SUN-9872957,30-05-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Dine in
9766,SUN-8043386,11-04-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Take Away
9767,SUN-6157625,03-03-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Dine in
9768,SUN-5812622,15-09-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Dine in
9769,SUN-9980275,27-10-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Take Away
9770,SUN-2273306,04-10-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Dine in
9771,SUN-3215020,05-02-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Dine in
9772,SUN-8262723,25-04-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Online Order
9773,SUN-8133321,16-04-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Take Away
9774,SUN-4442819,10-12-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Dine in
9775,SUN-1393217,25-07-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Dine in
9776,SUN-7557477,10-08-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Dine in
9777,SUN-1882589,26-07-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Dine in
9778,SUN-9891394,21-09-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine in
9779,SUN-2956612,09-08-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Dine in
9780,SUN-2365101,02-11-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine in
9781,SUN-1435788,09-04-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Dine in
9782,SUN-6292186,14-05-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Take Away
9783,SUN-4311835,07-03-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Take Away
9784,SUN-4350323,31-05-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine in
